cbsa_code,cbsa_title,metro_area,county_fips,county_name
40900,"Sacramento-Roseville-Folsom, CA",1,06061,"Placer County, California"
40900,"Sacramento-Roseville-Folsom, CA",1,06067,"Sacramento County, California"
40900,"Sacramento-Roseville-Folsom, CA",1,06113,"Yolo County, California"
40940,"Safford, AZ",0,04009,"Graham County, Arizona"
40980,"Saginaw, MI",1,26145,"Saginaw County, Michigan"
41060,"St. Cloud, MN",1,27009,"Benton County, Minnesota"
41060,"St. Cloud, MN",1,27145,"Stearns County, Minnesota"
41100,"St. George, UT",1,49053,"Washington County, Utah"
41140,"St. Joseph, MO-KS",1,20043,"Doniphan County, Kansas"
41140,"St. Joseph, MO-KS",1,29003,"Andrew County, Missouri"
41140,"St. Joseph, MO-KS",1,29021,"Buchanan County, Missouri"
41140,"St. Joseph, MO-KS",1,29063,"DeKalb County, Missouri"
41180,"St. Louis, MO-IL",1,17005,"Bond County, Illinois"
41180,"St. Louis, MO-IL",1,17013,"Calhoun County, Illinois"
41180,"St. Louis, MO-IL",1,17027,"Clinton County, Illinois"
41180,"St. Louis, MO-IL",1,17083,"Jersey County, Illinois"
41180,"St. Louis, MO-IL",1,17117,"Macoupin County, Illinois"
41180,"St. Louis, MO-IL",1,17119,"Madison County, Illinois"
41180,"St. Louis, MO-IL",1,17133,"Monroe County, Illinois"
41180,"St. Louis, MO-IL",1,17163,"St. Clair County, Illinois"
41180,"St. Louis, MO-IL",1,29071,"Franklin County, Missouri"
41180,"St. Louis, MO-IL",1,29099,"Jefferson County, Missouri"
41180,"St. Louis, MO-IL",1,29113,"Lincoln County, Missouri"
41180,"St. Louis, MO-IL",1,29183,"St. Charles County, Missouri"
41180,"St. Louis, MO-IL",1,29189,"St. Louis County, Missouri"
41180,"St. Louis, MO-IL",1,29219,"Warren County, Missouri"
41180,"St. Louis, MO-IL",1,29510,"St. Louis city, Missouri"
41220,"St. Marys, GA",0,13039,"Camden County, Georgia"
41260,"St. Marys, PA",0,42047,"Elk County, Pennsylvania"
41400,"Salem, OH",0,39029,"Columbiana County, Ohio"
41420,"Salem, OR",1,41047,"Marion County, Oregon"
41420,"Salem, OR",1,41053,"Polk County, Oregon"
41460,"Salina, KS",0,20143,"Ottawa County, Kansas"
41460,"Salina, KS",0,20169,"Saline County, Kansas"
41500,"Salinas, CA",1,06053,"Monterey County, California"
41540,"Salisbury, MD-DE",1,10005,"Sussex County, Delaware"
41540,"Salisbury, MD-DE",1,24039,"Somerset County, Maryland"
41540,"Salisbury, MD-DE",1,24045,"Wicomico County, Maryland"
41540,"Salisbury, MD-DE",1,24047,"Worcester County, Maryland"
41620,"Salt Lake City, UT",1,49035,"Salt Lake County, Utah"
41620,"Salt Lake City, UT",1,49045,"Tooele County, Utah"
41660,"San Angelo, TX",1,48235,"Irion County, Texas"
41660,"San Angelo, TX",1,48431,"Sterling County, Texas"
41660,"San Angelo, TX",1,48451,"Tom Green County, Texas"
41700,"San Antonio-New Braunfels, TX",1,48013,"Atascosa County, Texas"
41700,"San Antonio-New Braunfels, TX",1,48019,"Bandera County, Texas"
41700,"San Antonio-New Braunfels, TX",1,48029,"Bexar County, Texas"
41700,"San Antonio-New Braunfels, TX",1,48091,"Comal County, Texas"
41700,"San Antonio-New Braunfels, TX",1,48187,"Guadalupe County, Texas"
41700,"San Antonio-New Braunfels, TX",1,48259,"Kendall County, Texas"
41700,"San Antonio-New Braunfels, TX",1,48325,"Medina County, Texas"
41700,"San Antonio-New Braunfels, TX",1,48493,"Wilson County, Texas"
41740,"San Diego-Chula Vista-Carlsbad, CA",1,06073,"San Diego County, California"
41760,"Sandpoint, ID",0,16017,"Bonner County, Idaho"
41780,"Sandusky, OH",0,39043,"Erie County, Ohio"
41820,"Sanford, NC",0,37105,"Lee County, North Carolina"
41860,"San Francisco-Oakland-Berkeley, CA",1,06001,"Alameda County, California"
41860,"San Francisco-Oakland-Berkeley, CA",1,06013,"Contra Costa County, California"
41860,"San Francisco-Oakland-Berkeley, CA",1,06041,"Marin County, California"
41860,"San Francisco-Oakland-Berkeley, CA",1,06075,"San Francisco County, California"
41860,"San Francisco-Oakland-Berkeley, CA",1,06081,"San Mateo County, California"
41900,"San Germán, PR",1,72023,"Cabo Rojo Municipio, Puerto Rico"
41900,"San Germán, PR",1,72079,"Lajas Municipio, Puerto Rico"
41900,"San Germán, PR",1,72121,"Sabana Grande Municipio, Puerto Rico"
41900,"San Germán, PR",1,72125,"San Germán Municipio, Puerto Rico"
41940,"San Jose-Sunnyvale-Santa Clara, CA",1,06069,"San Benito County, California"
41940,"San Jose-Sunnyvale-Santa Clara, CA",1,06085,"Santa Clara County, California"
41980,"San Juan-Bayamón-Caguas, PR",1,72007,"Aguas Buenas Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72009,"Aibonito Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72017,"Barceloneta Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72019,"Barranquitas Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72021,"Bayamón Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72025,"Caguas Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72029,"Canóvanas Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72031,"Carolina Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72033,"Cataño Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72035,"Cayey Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72037,"Ceiba Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72039,"Ciales Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72041,"Cidra Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72045,"Comerío Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72047,"Corozal Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72051,"Dorado Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72053,"Fajardo Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72054,"Florida Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72061,"Guaynabo Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72063,"Gurabo Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72069,"Humacao Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72077,"Juncos Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72085,"Las Piedras Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72087,"Loíza Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72089,"Luquillo Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72091,"Manatí Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72095,"Maunabo Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72101,"Morovis Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72103,"Naguabo Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72105,"Naranjito Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72107,"Orocovis Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72119,"Río Grande Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72127,"San Juan Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72129,"San Lorenzo Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72135,"Toa Alta Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72137,"Toa Baja Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72139,"Trujillo Alto Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72143,"Vega Alta Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72145,"Vega Baja Municipio, Puerto Rico"
41980,"San Juan-Bayamón-Caguas, PR",1,72151,"Yabucoa Municipio, Puerto Rico"
42020,"San Luis Obispo-Paso Robles, CA",1,06079,"San Luis Obispo County, California"
42100,"Santa Cruz-Watsonville, CA",1,06087,"Santa Cruz County, California"
42140,"Santa Fe, NM",1,35049,"Santa Fe County, New Mexico"
42180,"Santa Isabel, PR",0,72133,"Santa Isabel Municipio, Puerto Rico"
42200,"Santa Maria-Santa Barbara, CA",1,06083,"Santa Barbara County, California"
42220,"Santa Rosa-Petaluma, CA",1,06097,"Sonoma County, California"
42300,"Sault Ste. Marie, MI",0,26033,"Chippewa County, Michigan"
42340,"Savannah, GA",1,13029,"Bryan County, Georgia"
42340,"Savannah, GA",1,13051,"Chatham County, Georgia"
42340,"Savannah, GA",1,13103,"Effingham County, Georgia"
42380,"Sayre, PA",0,42015,"Bradford County, Pennsylvania"
42420,"Scottsbluff, NE",0,31007,"Banner County, Nebraska"
42420,"Scottsbluff, NE",0,31157,"Scotts Bluff County, Nebraska"
42420,"Scottsbluff, NE",0,31165,"Sioux County, Nebraska"
42460,"Scottsboro, AL",0,01071,"Jackson County, Alabama"
42500,"Scottsburg, IN",0,18143,"Scott County, Indiana"
42540,"Scranton--Wilkes-Barre, PA",1,42069,"Lackawanna County, Pennsylvania"
42540,"Scranton--Wilkes-Barre, PA",1,42079,"Luzerne County, Pennsylvania"
42540,"Scranton--Wilkes-Barre, PA",1,42131,"Wyoming County, Pennsylvania"
42620,"Searcy, AR",0,05145,"White County, Arkansas"
42660,"Seattle-Tacoma-Bellevue, WA",1,53033,"King County, Washington"
42660,"Seattle-Tacoma-Bellevue, WA",1,53053,"Pierce County, Washington"
42660,"Seattle-Tacoma-Bellevue, WA",1,53061,"Snohomish County, Washington"
42680,"Sebastian-Vero Beach, FL",1,12061,"Indian River County, Florida"
42700,"Sebring-Avon Park, FL",1,12055,"Highlands County, Florida"
42740,"Sedalia, MO",0,29159,"Pettis County, Missouri"
42780,"Selinsgrove, PA",0,42109,"Snyder County, Pennsylvania"
42820,"Selma, AL",0,01047,"Dallas County, Alabama"
42860,"Seneca, SC",0,45073,"Oconee County, South Carolina"
42900,"Seneca Falls, NY",0,36099,"Seneca County, New York"
42940,"Sevierville, TN",0,47155,"Sevier County, Tennessee"
42980,"Seymour, IN",0,18071,"Jackson County, Indiana"
43020,"Shawano, WI",0,55078,"Menominee County, Wisconsin"
43020,"Shawano, WI",0,55115,"Shawano County, Wisconsin"
43060,"Shawnee, OK",0,40125,"Pottawatomie County, Oklahoma"
43100,"Sheboygan, WI",1,55117,"Sheboygan County, Wisconsin"
43140,"Shelby, NC",0,37045,"Cleveland County, North Carolina"
43180,"Shelbyville, TN",0,47003,"Bedford County, Tennessee"
43220,"Shelton, WA",0,53045,"Mason County, Washington"
43260,"Sheridan, WY",0,56033,"Sheridan County, Wyoming"
43300,"Sherman-Denison, TX",1,48181,"Grayson County, Texas"
43320,"Show Low, AZ",0,04017,"Navajo County, Arizona"
43340,"Shreveport-Bossier City, LA",1,22015,"Bossier Parish, Louisiana"
43340,"Shreveport-Bossier City, LA",1,22017,"Caddo Parish, Louisiana"
43340,"Shreveport-Bossier City, LA",1,22031,"De Soto Parish, Louisiana"
43380,"Sidney, OH",0,39149,"Shelby County, Ohio"
43420,"Sierra Vista-Douglas, AZ",1,04003,"Cochise County, Arizona"
43460,"Sikeston, MO",0,29201,"Scott County, Missouri"
43500,"Silver City, NM",0,35017,"Grant County, New Mexico"
43580,"Sioux City, IA-NE-SD",1,19193,"Woodbury County, Iowa"
43580,"Sioux City, IA-NE-SD",1,31043,"Dakota County, Nebraska"
43580,"Sioux City, IA-NE-SD",1,31051,"Dixon County, Nebraska"
43580,"Sioux City, IA-NE-SD",1,46127,"Union County, South Dakota"
43620,"Sioux Falls, SD",1,46083,"Lincoln County, South Dakota"
43620,"Sioux Falls, SD",1,46087,"McCook County, South Dakota"
43620,"Sioux Falls, SD",1,46099,"Minnehaha County, South Dakota"
43620,"Sioux Falls, SD",1,46125,"Turner County, South Dakota"
43660,"Snyder, TX",0,48415,"Scurry County, Texas"
43700,"Somerset, KY",0,21199,"Pulaski County, Kentucky"
43740,"Somerset, PA",0,42111,"Somerset County, Pennsylvania"
43760,"Sonora, CA",0,06109,"Tuolumne County, California"
43780,"South Bend-Mishawaka, IN-MI",1,18141,"St. Joseph County, Indiana"
43780,"South Bend-Mishawaka, IN-MI",1,26027,"Cass County, Michigan"
43900,"Spartanburg, SC",1,45083,"Spartanburg County, South Carolina"
43940,"Spearfish, SD",0,46081,"Lawrence County, South Dakota"
43980,"Spencer, IA",0,19041,"Clay County, Iowa"
44020,"Spirit Lake, IA",0,19059,"Dickinson County, Iowa"
44060,"Spokane-Spokane Valley, WA",1,53063,"Spokane County, Washington"
44060,"Spokane-Spokane Valley, WA",1,53065,"Stevens County, Washington"
44100,"Springfield, IL",1,17129,"Menard County, Illinois"
44100,"Springfield, IL",1,17167,"Sangamon County, Illinois"
44140,"Springfield, MA",1,25011,"Franklin County, Massachusetts"
44140,"Springfield, MA",1,25013,"Hampden County, Massachusetts"
44140,"Springfield, MA",1,25015,"Hampshire County, Massachusetts"
44180,"Springfield, MO",1,29043,"Christian County, Missouri"
44180,"Springfield, MO",1,29059,"Dallas County, Missouri"
44180,"Springfield, MO",1,29077,"Greene County, Missouri"
44180,"Springfield, MO",1,29167,"Polk County, Missouri"
44180,"Springfield, MO",1,29225,"Webster County, Missouri"
44220,"Springfield, OH",1,39023,"Clark County, Ohio"
44260,"Starkville, MS",0,28105,"Oktibbeha County, Mississippi"
44260,"Starkville, MS",0,28155,"Webster County, Mississippi"
44300,"State College, PA",1,42027,"Centre County, Pennsylvania"
44340,"Statesboro, GA",0,13031,"Bulloch County, Georgia"
44420,"Staunton, VA",1,51015,"Augusta County, Virginia"
44420,"Staunton, VA",1,51790,"Staunton city, Virginia"
44420,"Staunton, VA",1,51820,"Waynesboro city, Virginia"
44460,"Steamboat Springs, CO",0,08107,"Routt County, Colorado"
44500,"Stephenville, TX",0,48143,"Erath County, Texas"
44540,"Sterling, CO",0,08075,"Logan County, Colorado"
44580,"Sterling, IL",0,17195,"Whiteside County, Illinois"
44620,"Stevens Point, WI",0,55097,"Portage County, Wisconsin"
44660,"Stillwater, OK",0,40119,"Payne County, Oklahoma"
44700,"Stockton, CA",1,06077,"San Joaquin County, California"
44740,"Storm Lake, IA",0,19021,"Buena Vista County, Iowa"
44780,"Sturgis, MI",0,26149,"St. Joseph County, Michigan"
44860,"Sulphur Springs, TX",0,48223,"Hopkins County, Texas"
44900,"Summerville, GA",0,13055,"Chattooga County, Georgia"
44940,"Sumter, SC",1,45027,"Clarendon County, South Carolina"
44940,"Sumter, SC",1,45085,"Sumter County, South Carolina"
44980,"Sunbury, PA",0,42097,"Northumberland County, Pennsylvania"
45000,"Susanville, CA",0,06035,"Lassen County, California"
45020,"Sweetwater, TX",0,48353,"Nolan County, Texas"
45060,"Syracuse, NY",1,36053,"Madison County, New York"
45060,"Syracuse, NY",1,36067,"Onondaga County, New York"
45060,"Syracuse, NY",1,36075,"Oswego County, New York"
45140,"Tahlequah, OK",0,40021,"Cherokee County, Oklahoma"
45180,"Talladega-Sylacauga, AL",0,01121,"Talladega County, Alabama"
45220,"Tallahassee, FL",1,12039,"Gadsden County, Florida"
45220,"Tallahassee, FL",1,12065,"Jefferson County, Florida"
45220,"Tallahassee, FL",1,12073,"Leon County, Florida"
45220,"Tallahassee, FL",1,12129,"Wakulla County, Florida"
45300,"Tampa-St. Petersburg-Clearwater, FL",1,12053,"Hernando County, Florida"
45300,"Tampa-St. Petersburg-Clearwater, FL",1,12057,"Hillsborough County, Florida"
45300,"Tampa-St. Petersburg-Clearwater, FL",1,12101,"Pasco County, Florida"
45300,"Tampa-St. Petersburg-Clearwater, FL",1,12103,"Pinellas County, Florida"
45340,"Taos, NM",0,35055,"Taos County, New Mexico"
45380,"Taylorville, IL",0,17021,"Christian County, Illinois"
45460,"Terre Haute, IN",1,18021,"Clay County, Indiana"
45460,"Terre Haute, IN",1,18121,"Parke County, Indiana"
45460,"Terre Haute, IN",1,18153,"Sullivan County, Indiana"
45460,"Terre Haute, IN",1,18165,"Vermillion County, Indiana"
45460,"Terre Haute, IN",1,18167,"Vigo County, Indiana"
45500,"Texarkana, TX-AR",1,05081,"Little River County, Arkansas"
45500,"Texarkana, TX-AR",1,05091,"Miller County, Arkansas"
45500,"Texarkana, TX-AR",1,48037,"Bowie County, Texas"
45520,"The Dalles, OR",0,41065,"Wasco County, Oregon"
45540,"The Villages, FL",1,12119,"Sumter County, Florida"
45580,"Thomaston, GA",0,13293,"Upson County, Georgia"
45620,"Thomasville, GA",0,13275,"Thomas County, Georgia"
45660,"Tiffin, OH",0,39147,"Seneca County, Ohio"
45700,"Tifton, GA",0,13277,"Tift County, Georgia"
45740,"Toccoa, GA",0,13257,"Stephens County, Georgia"
45780,"Toledo, OH",1,39051,"Fulton County, Ohio"
45780,"Toledo, OH",1,39095,"Lucas County, Ohio"
45780,"Toledo, OH",1,39123,"Ottawa County, Ohio"
45780,"Toledo, OH",1,39173,"Wood County, Ohio"
45820,"Topeka, KS",1,20085,"Jackson County, Kansas"
45820,"Topeka, KS",1,20087,"Jefferson County, Kansas"
45820,"Topeka, KS",1,20139,"Osage County, Kansas"
45820,"Topeka, KS",1,20177,"Shawnee County, Kansas"
45820,"Topeka, KS",1,20197,"Wabaunsee County, Kansas"
45860,"Torrington, CT",0,09005,"Litchfield County, Connecticut"
45900,"Traverse City, MI",0,26019,"Benzie County, Michigan"
45900,"Traverse City, MI",0,26055,"Grand Traverse County, Michigan"
45900,"Traverse City, MI",0,26079,"Kalkaska County, Michigan"
45900,"Traverse City, MI",0,26089,"Leelanau County, Michigan"
45940,"Trenton-Princeton, NJ",1,34021,"Mercer County, New Jersey"
45980,"Troy, AL",0,01109,"Pike County, Alabama"
46020,"Truckee-Grass Valley, CA",0,06057,"Nevada County, California"
46060,"Tucson, AZ",1,04019,"Pima County, Arizona"
46100,"Tullahoma-Manchester, TN",0,47031,"Coffee County, Tennessee"
46100,"Tullahoma-Manchester, TN",0,47051,"Franklin County, Tennessee"
46100,"Tullahoma-Manchester, TN",0,47127,"Moore County, Tennessee"
46140,"Tulsa, OK",1,40037,"Creek County, Oklahoma"
46140,"Tulsa, OK",1,40111,"Okmulgee County, Oklahoma"
46140,"Tulsa, OK",1,40113,"Osage County, Oklahoma"
46140,"Tulsa, OK",1,40117,"Pawnee County, Oklahoma"
46140,"Tulsa, OK",1,40131,"Rogers County, Oklahoma"
46140,"Tulsa, OK",1,40143,"Tulsa County, Oklahoma"
46140,"Tulsa, OK",1,40145,"Wagoner County, Oklahoma"
46180,"Tupelo, MS",0,28057,"Itawamba County, Mississippi"
46180,"Tupelo, MS",0,28081,"Lee County, Mississippi"
46180,"Tupelo, MS",0,28115,"Pontotoc County, Mississippi"
46180,"Tupelo, MS",0,28117,"Prentiss County, Mississippi"
46220,"Tuscaloosa, AL",1,01063,"Greene County, Alabama"
46220,"Tuscaloosa, AL",1,01065,"Hale County, Alabama"
46220,"Tuscaloosa, AL",1,01107,"Pickens County, Alabama"
46220,"Tuscaloosa, AL",1,01125,"Tuscaloosa County, Alabama"
46300,"Twin Falls, ID",1,16053,"Jerome County, Idaho"
46300,"Twin Falls, ID",1,16083,"Twin Falls County, Idaho"
46340,"Tyler, TX",1,48423,"Smith County, Texas"
46380,"Ukiah, CA",0,06045,"Mendocino County, California"
46420,"Union, SC",0,45087,"Union County, South Carolina"
46460,"Union City, TN",0,47131,"Obion County, Tennessee"
46500,"Urbana, OH",0,39021,"Champaign County, Ohio"
46520,"Urban Honolulu, HI",1,15003,"Honolulu County, Hawaii"
46540,"Utica-Rome, NY",1,36043,"Herkimer County, New York"
46540,"Utica-Rome, NY",1,36065,"Oneida County, New York"
46620,"Uvalde, TX",0,48463,"Uvalde County, Texas"
46660,"Valdosta, GA",1,13027,"Brooks County, Georgia"
46660,"Valdosta, GA",1,13101,"Echols County, Georgia"
46660,"Valdosta, GA",1,13173,"Lanier County, Georgia"
46660,"Valdosta, GA",1,13185,"Lowndes County, Georgia"
46700,"Vallejo, CA",1,06095,"Solano County, California"
46780,"Van Wert, OH",0,39161,"Van Wert County, Ohio"
46820,"Vermillion, SD",0,46027,"Clay County, South Dakota"
46860,"Vernal, UT",0,49047,"Uintah County, Utah"
46900,"Vernon, TX",0,48487,"Wilbarger County, Texas"
46980,"Vicksburg, MS",0,28149,"Warren County, Mississippi"
47020,"Victoria, TX",1,48175,"Goliad County, Texas"
47020,"Victoria, TX",1,48469,"Victoria County, Texas"
47080,"Vidalia, GA",0,13209,"Montgomery County, Georgia"
47080,"Vidalia, GA",0,13279,"Toombs County, Georgia"
47180,"Vincennes, IN",0,18083,"Knox County, Indiana"
47220,"Vineland-Bridgeton, NJ",1,34011,"Cumberland County, New Jersey"
47240,"Vineyard Haven, MA",0,25007,"Dukes County, Massachusetts"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1,37029,"Camden County, North Carolina"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1,37053,"Currituck County, North Carolina"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1,37073,"Gates County, North Carolina"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1,51073,"Gloucester County, Virginia"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1,51093,"Isle of Wight County, Virginia"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1,51095,"James City County, Virginia"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1,51115,"Mathews County, Virginia"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1,51175,"Southampton County, Virginia"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1,51199,"York County, Virginia"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1,51550,"Chesapeake city, Virginia"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1,51620,"Franklin city, Virginia"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1,51650,"Hampton city, Virginia"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1,51700,"Newport News city, Virginia"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1,51710,"Norfolk city, Virginia"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1,51735,"Poquoson city, Virginia"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1,51740,"Portsmouth city, Virginia"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1,51800,"Suffolk city, Virginia"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1,51810,"Virginia Beach city, Virginia"
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1,51830,"Williamsburg city, Virginia"
47300,"Visalia, CA",1,06107,"Tulare County, California"
47340,"Wabash, IN",0,18169,"Wabash County, Indiana"
47380,"Waco, TX",1,48145,"Falls County, Texas"
47380,"Waco, TX",1,48309,"McLennan County, Texas"
47420,"Wahpeton, ND-MN",0,27167,"Wilkin County, Minnesota"
47420,"Wahpeton, ND-MN",0,38077,"Richland County, North Dakota"
47460,"Walla Walla, WA",1,53071,"Walla Walla County, Washington"
47540,"Wapakoneta, OH",0,39011,"Auglaize County, Ohio"
47580,"Warner Robins, GA",1,13153,"Houston County, Georgia"
47580,"Warner Robins, GA",1,13225,"Peach County, Georgia"
47620,"Warren, PA",0,42123,"Warren County, Pennsylvania"
47660,"Warrensburg, MO",0,29101,"Johnson County, Missouri"
47700,"Warsaw, IN",0,18085,"Kosciusko County, Indiana"
47780,"Washington, IN",0,18027,"Daviess County, Indiana"
47820,"Washington, NC",0,37013,"Beaufort County, North Carolina"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,11001,"District of Columbia, District of Columbia"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,24009,"Calvert County, Maryland"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,24017,"Charles County, Maryland"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,24021,"Frederick County, Maryland"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,24031,"Montgomery County, Maryland"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,24033,"Prince George's County, Maryland"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,51013,"Arlington County, Virginia"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,51043,"Clarke County, Virginia"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,51047,"Culpeper County, Virginia"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,51059,"Fairfax County, Virginia"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,51061,"Fauquier County, Virginia"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,51107,"Loudoun County, Virginia"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,51113,"Madison County, Virginia"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,51153,"Prince William County, Virginia"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,51157,"Rappahannock County, Virginia"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,51177,"Spotsylvania County, Virginia"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,51179,"Stafford County, Virginia"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,51187,"Warren County, Virginia"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,51510,"Alexandria city, Virginia"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,51600,"Fairfax city, Virginia"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,51610,"Falls Church city, Virginia"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,51630,"Fredericksburg city, Virginia"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,51683,"Manassas city, Virginia"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,51685,"Manassas Park city, Virginia"
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1,54037,"Jefferson County, West Virginia"
47920,"Washington Court House, OH",0,39047,"Fayette County, Ohio"
47940,"Waterloo-Cedar Falls, IA",1,19013,"Black Hawk County, Iowa"
47940,"Waterloo-Cedar Falls, IA",1,19017,"Bremer County, Iowa"
47940,"Waterloo-Cedar Falls, IA",1,19075,"Grundy County, Iowa"
47980,"Watertown, SD",0,46029,"Codington County, South Dakota"
47980,"Watertown, SD",0,46057,"Hamlin County, South Dakota"
48020,"Watertown-Fort Atkinson, WI",0,55055,"Jefferson County, Wisconsin"
48060,"Watertown-Fort Drum, NY",1,36045,"Jefferson County, New York"
48100,"Wauchula, FL",0,12049,"Hardee County, Florida"
48140,"Wausau-Weston, WI",1,55069,"Lincoln County, Wisconsin"
48140,"Wausau-Weston, WI",1,55073,"Marathon County, Wisconsin"
48180,"Waycross, GA",0,13229,"Pierce County, Georgia"
48180,"Waycross, GA",0,13299,"Ware County, Georgia"
48220,"Weatherford, OK",0,40039,"Custer County, Oklahoma"
48260,"Weirton-Steubenville, WV-OH",1,39081,"Jefferson County, Ohio"
48260,"Weirton-Steubenville, WV-OH",1,54009,"Brooke County, West Virginia"
48260,"Weirton-Steubenville, WV-OH",1,54029,"Hancock County, West Virginia"
